1	31.253903795519697
1	31.261689835646585
2	51.245674209650744
1	111.1473890229988
2	161.94529119511444
1	230.22541223971476
2	257.39674409019904
2	257.4598719092817
2	257.4755406391797
1	258.1830093551725
1	300.27224931816244
1	324.18682889833354
2	328.9719868193046
2	329.8262022891299
2	346.54131564804527
1	364.15008348544535
1	431.2329288560893
2	456.18219759743306
2	456.25811817915456
1	470.0952473582246
1	487.1858144579914
1	487.26486183781554
2	496.0521611282366
1	498.26683474309596
1	498.3602880866798
1	507.1825126934561
2	519.8831881541804
2	567.5849771445198
2	591.5054126627348
