1	25.4142233223746
1	32.2779155797236
1	42.258036077273026
1	61.38996939634062
2	64.30810282048984
2	88.28012983174061
2	88.36335664652799
1	95.21771020281567
1	115.3038616408826
1	134.13712113643712
2	136.1833805855013
2	136.19957148454725
2	160.1219146913479
2	160.19739554942714
1	180.25691547674293
2	184.1082079851206
1	201.25275419376337
2	208.01144141319887
2	231.97132329335886
2	232.04760580125284
2	232.07761071308008
1	250.29401117303638
2	255.92175926304927
2	255.99399764558325
2	279.84406002732317
2	303.83374714252324
2	351.7323925048408
2	375.71142685982545
1	388.16990168161936
2	399.65986096881164
2	447.5542376474695
1	457.1891386406137
2	495.4555039860787
2	543.3659973984568
2	567.2778266770556
