1	25.39070261878984
1	32.250356253827476
1	61.30553215035349
2	72.421041258561
1	81.39560738473594
2	91.2139415111447
1	115.29212897164702
2	138.95815650746644
2	139.007145911433
1	161.23605889188352
2	162.8854429495689
2	162.96637738989742
1	171.19768176962708
1	180.14686496439995
1	180.32770642141713
2	186.71743300460568
2	186.75235329988905
2	200.03837633457022
2	200.09425538315202
1	208.14937987299427
2	210.5895326213112
2	210.66686949384194
2	246.4775550351101
1	250.14349564712126
1	250.25535166507956
2	258.3472044388832
2	329.9045740206416
1	351.2068817565129
2	353.72214449541326
1	374.229139798032
1	381.1487997689859
2	401.4477379602692
1	414.23750000183225
1	416.12004055849
1	420.0274791438858
2	425.3316973880828
2	425.3576690663034
2	436.73979216635416
1	457.14493100507605
1	457.24656943194583
2	473.09876178446143
2	509.3569384878669
2	509.3616093053169
2	520.8280739197161
1	534.0760324419878
1	537.3552050474785
2	544.7168921200445
2	544.7337290333696
2	544.7618278249386
1	548.5242182506188
